Sr,Date,month,year,Index,Open,High,Low,Close,Volume,Adjusted,RSI,pSAR
1492,04-12-2012,Dec,2012,TM,85.5,85.970001,85.459999,85.519997,244900,76.455551,71.69,219.09943
1493,05-12-2012,Dec,2012,TM,85.059998,85.550003,84.949997,85.269997,252500,76.23204,72.42,213.21152
1494,06-12-2012,Dec,2012,TM,85.459999,85.660004,85.279999,85.660004,170300,76.580711,74.34,208.26568
1495,07-12-2012,Dec,2012,TM,85.730003,86.199997,85.540001,86.099998,252400,76.974068,70.27,203.10586
1496,10-12-2012,Dec,2012,TM,85.599998,86.050003,85.559998,85.919998,250300,76.813141,70.38,198.04468
1497,11-12-2012,Dec,2012,TM,85.800003,86.370003,85.730003,86.050003,272900,76.929359,68.51,191.91575
1498,12-12-2012,Dec,2012,TM,86.239998,87,86.239998,86.779999,328700,77.581993,66.49,187.0126
1499,13-12-2012,Dec,2012,TM,85.919998,86,85,85.879997,359600,76.777382,60.02,167.39999
1500,14-12-2012,Dec,2012,TM,85.68,86,85.669998,85.919998,168000,76.813141,63,167.89199
1501,17-12-2012,Dec,2012,TM,85.860001,86.589996,85.860001,86.589996,168100,77.41214,59.32,168.37415
1502,18-12-2012,Dec,2012,TM,88.019997,89.330002,87.699997,89.25,612500,79.790199,63.44,168.84667
1503,19-12-2012,Dec,2012,TM,91.360001,91.410004,90.610001,90.75,561500,81.13121,66.53,169.30974
1504,20-12-2012,Dec,2012,TM,92.32,92.690002,91.82,92.629997,754700,82.811943,64.18,169.76354
1505,21-12-2012,Dec,2012,TM,90.449997,91.010002,90.18,90.769997,531400,81.149086,53.59,170.20827
1506,24-12-2012,Dec,2012,TM,90.900002,91.379997,90.809998,91.18,163600,81.515625,54.54,170.64411
1507,26-12-2012,Dec,2012,TM,90.529999,90.970001,90.150002,90.360001,586400,80.782539,59.98,171.07122
1508,27-12-2012,Dec,2012,TM,91.720001,92.610001,91.309998,92.540001,684600,82.731476,54.94,192
1509,28-12-2012,Dec,2012,TM,92.290001,92.449997,91.870003,92.07,509000,82.311302,58.94,191.56
1510,31-12-2012,Dec,2012,TM,92.040001,93.360001,92.040001,93.25,521400,83.366219,58.47,190.6336
1511,02-01-2013,Jan,2013,TM,94.779999,95.989998,94.779999,95.989998,535700,85.815811,66.63,189.74426
1512,03-01-2013,Jan,2013,TM,95.370003,96.129997,95.120003,95.370003,539800,85.26152,67.92,188.89049
1513,04-01-2013,Jan,2013,TM,96.779999,97.550003,96.400002,97.339996,743800,87.022713,68.47,187.59206
1514,07-01-2013,Jan,2013,TM,95.349998,95.839996,94.389999,95.529999,325500,85.404564,63.64,185.66869
1515,08-01-2013,Jan,2013,TM,93.970001,94.279999,93.199997,93.93,501000,83.974152,64.92,183.8992
1516,09-01-2013,Jan,2013,TM,95.089996,95.660004,95.010002,95.660004,379000,85.520782,59.79,182.27126
1517,10-01-2013,Jan,2013,TM,96.279999,97.110001,96.050003,96.860001,452000,86.59359,59.31,180.77356
1518,11-01-2013,Jan,2013,TM,95.989998,96.489998,95.989998,96.110001,495100,85.923096,56.37,179.0462
1519,14-01-2013,Jan,2013,TM,96.580002,97.029999,96.419998,96.800003,602800,86.539948,64.36,176.52066
1520,15-01-2013,Jan,2013,TM,95.580002,96.57,95.300003,96.43,1054800,86.209167,67.25,173.75277
1521,16-01-2013,Jan,2013,TM,94.330002,95.489998,94.199997,94.639999,700400,84.608902,58.64,170.35232
1522,17-01-2013,Jan,2013,TM,95.959999,97.169998,95.589996,96.779999,744600,86.522064,62.19,167.07591
1523,18-01-2013,Jan,2013,TM,95.970001,96.010002,95.459999,95.889999,517600,85.726402,64.42,164.38924
1524,22-01-2013,Jan,2013,TM,94.370003,94.949997,94.150002,94.830002,558400,84.778763,60.64,162.18618
1525,23-01-2013,Jan,2013,TM,94.199997,94.589996,94.139999,94.449997,422400,84.439034,61.22,152.14999
1526,24-01-2013,Jan,2013,TM,94.989998,96.139999,94.989998,95.739998,521900,85.5923,55.9,152.35099
1527,25-01-2013,Jan,2013,TM,96.449997,96.480003,95.919998,96.099998,372900,85.914139,61.58,152.97695
1528,28-01-2013,Jan,2013,TM,95.199997,95.199997,94.510002,94.779999,416500,84.734062,61.6,153.57788
1529,29-01-2013,Jan,2013,TM,95.269997,95.839996,95.18,95.599998,370400,85.46714,57.72,154.5272
1530,30-01-2013,Jan,2013,TM,96.120003,96.309998,95.550003,95.599998,256800,85.46714,58.38,155.41957
1531,31-01-2013,Jan,2013,TM,95.599998,95.650002,95.110001,95.370003,329700,85.26152,55.04,156.2584
1532,01-02-2013,Feb,2013,TM,97.239998,98.269997,97.190002,98.129997,535000,87.728981,49.8,157.04689
1533,04-02-2013,Feb,2013,TM,98.440002,98.620003,97.629997,97.830002,650500,87.46077,48.19,169.39999
1534,05-02-2013,Feb,2013,TM,99.510002,99.669998,98.199997,98.860001,714500,88.381607,44.2,169.08199
1535,06-02-2013,Feb,2013,TM,101.75,102.800003,101.459999,102.800003,1104900,91.903999,44.57,168.42871
1536,07-02-2013,Feb,2013,TM,103.32,103.599998,102.400002,102.800003,682000,91.903999,41.88,167.26899
